X	Y
534	89.847595215
535	78.744346619
536	71.895492554
537	72.534317017
538	79.126083374
539	82.587692261
540	82.794334412
541	82.584510803
542	77.482963562
543	80.984512329
544	84.930953979
545	81.396430969
546	80.145828247
547	79.718048096
548	78.246398926
549	79.532363892
550	81.177841187
551	79.602790833
552	74.412498474
553	74.373634338
554	69.317832947
555	70.163253784
556	68.084419250
557	67.479827881
558	62.268756866
559	62.603229523
560	63.004867554
561	67.843879700
562	66.365852356
563	66.431320190
564	66.215995789
565	66.325538635
566	67.163322449
567	67.724555969
568	64.015518188
569	64.449462891
570	67.182670593
571	65.182853699
572	66.832153320
573	59.899921417
574	60.487770081
575	59.671112061
576	63.437095642
577	58.258842468
578	54.127395630
579	55.073177338
580	53.963665009
581	54.852886200
582	54.469074249
583	55.563938141
584	53.239456177
585	55.771457672
586	61.598842621
587	58.690429688
588	58.583602905
589	55.394683838
590	50.527679443
591	52.377120972
592	54.548171997
593	54.091613770
594	51.037250519
595	45.992427826
596	44.447589874
597	42.503875732
598	45.188205719
599	42.672451019
600	48.225730896
601	48.945598602
602	45.194541931
603	40.842899323
604	44.427509308
605	47.604488373
606	43.958515167
607	44.559265137
608	44.139450073
609	41.887203217
610	42.175880432
611	37.866813660
612	35.725677490
613	39.153537750
614	41.344921112
615	40.235557556
616	35.541316986
617	34.183975220
618	38.657764435
619	42.813350677
620	40.055358887
621	43.398269653
622	42.574138641
623	38.264099121
624	36.075126648
625	38.007705688
626	39.236793518
627	35.274986267
628	33.690834045
629	32.341083527
630	31.197505951
631	32.055553436
632	36.106712341
633	34.117782593
634	34.736717224
635	32.808044434
636	33.098316193
637	33.804832458
638	34.934253693
639	35.867115021
640	33.267120361
641	30.476684570
642	29.858064651
643	30.488365173
644	28.355163574
645	30.099962234
646	30.781864166
647	27.935945511
648	29.366231918
649	30.532087326
650	30.991819382
651	31.653711319
652	32.027824402
653	32.623111725
654	29.250396729
655	27.371757507
656	25.858333588
657	26.963712692
658	28.376012802
659	29.943204880
660	29.993690491
661	29.859132767
662	28.808603287
663	27.237304688
664	28.371265411
665	27.780858994
666	25.902648926
667	25.875177383
668	26.587406158
669	27.209405899
670	28.589788437
671	28.638830185
672	22.849020004
673	24.526605606
674	24.931772232
675	26.773279190
676	27.350261688
677	25.614320755
678	23.985055923
679	25.808868408
680	26.740219116
681	25.077976227
682	23.639871597
683	22.113677979
684	20.857955933
685	21.585952759
686	24.115472794
687	26.071420670
688	26.241060257
689	24.843059540
690	26.800992966
691	22.993522644
692	21.099267960
693	19.471031189
694	19.393005371
695	20.635786057
696	23.923192978
697	22.495222092
698	19.071884155
699	19.983098984
700	22.553813934
701	22.356128693
702	23.309732437
703	22.689163208
704	21.788337708
705	19.657228470
706	20.470739365
707	22.159795761
708	21.313764572
709	19.866582870
710	21.075359344
711	22.550638199
712	19.960165024
713	21.873023987
714	20.074575424
715	19.375274658
716	18.144437790
717	19.325216293
718	19.695018768
719	20.193908691
720	20.250230789
721	19.877363205
722	20.286661148
723	21.957590103
724	21.655183792
725	20.014619827
726	18.618116379
727	19.075696945
728	18.359760284
729	16.759813309
730	18.981809616
731	20.444444656
